SMILES,Most Basic,Most Acidic,Mass Solubility pH 1,Mass Solubility pH 2,Mass Solubility pH 3,Mass Solubility pH 4,Mass Solubility pH 5,Mass Solubility pH 6,Mass Solubility pH 7,Mass Solubility pH 8,Mass Solubility pH 9,Mass Solubility pH 10,LogD pH 1,LogD pH 2,LogD pH 3,LogD pH 4,LogD pH 5,LogD pH 6,LogD pH 7,LogD pH 8,LogD pH 9,LogD pH 10,Water Solubility,Caco-2 permeable,Melting Point (°C),Boiling Point (°C),Bioavailability,Bi Basic,Bi Acidic
OC(=O)CCC(O)=O,,4.24,2.5118833609788744,2.514547752660286,2.53655844257153,2.711807229041191,3.0,3.0,3.0,3.0,3.0,3.0,-0.93,-0.94,-0.96,-1.13,-1.86,-3.29,-5.03,-5.66,-5.68,-5.68,1.920123326290724,-0.648,2.27415784926368,,1.0,0.0,1.0
OC(=O)CCCCC1CCSS1,,4.75,-0.38721614328026455,-0.38721614328026455,-0.38721614328026455,-0.3279021420642826,0.04139268515822508,0.8808135922807914,1.845098040014257,2.741151598851785,3.0,3.0,2.53,2.53,2.52,2.46,2.09,1.26,0.29,-0.6,-1.1,-1.21,,-0.5385,1.7817553746524688,2.210853365314893,1.0,0.0,1.0
OC(=O)CCCCC1SCC2NC(=O)NC12,-0.58,4.74,-1.1191864077192086,-1.136677139879544,-1.136677139879544,-1.0655015487564323,-0.6777807052660807,0.146128035678238,1.1139433523068367,2.0,2.4983105537896004,2.5998830720736876,0.84,0.86,0.85,0.79,0.41,-0.42,-1.39,-2.28,-2.77,-2.88,-0.6575773191777937,-0.7206,,,1.0,1.0,1.0
OC(=O)CCCCCCCC(O)=O,,4.47,0.9294189257142927,0.9294189257142927,0.9444826721501687,1.0791812460476249,1.792391689498254,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,1.2,1.19,1.18,1.06,0.34,-1.3,-3.07,-3.54,-3.55,-3.55,0.38021124171160603,-0.6412,2.0273496077747564,2.457124626303409,1.0,0.0,1.0
OC(=O)CCCCCCCCC=C,,4.78,-0.4814860601221125,-0.4814860601221125,-0.4814860601221125,-0.4089353929735008,-0.05551732784983137,0.7708520116421442,1.7403626894942439,2.6324572921847245,3.0,3.0,3.85,3.85,3.85,3.79,3.43,2.61,1.64,0.75,0.23,0.12,,,,,1.0,0.0,1.0
OC(=O)CCCCCCCCCCCBr,,4.78,-1.3467874862246563,-1.3467874862246563,-1.3467874862246563,-1.275724130399211,-0.9208187539523752,-0.10790539730951958,0.8633228601204559,1.7708520116421442,2.278753600952829,2.380211241711606,4.86,4.86,4.85,4.79,4.43,3.61,2.64,1.75,1.23,1.12,-2.8601209135987635,0.5795,,,1.0,0.0,1.0
OC(=O)CCCc1c[nH]c2ccccc12,-1.73,4.83,-0.07058107428570728,-0.07058107428570728,-0.07058107428570728,-0.017728766960431602,0.3010299956639812,1.0791812460476249,2.0791812460476247,2.972665592266111,3.0,3.0,2.21,2.21,2.2,2.15,1.83,1.04,0.08,-0.83,-1.39,-1.52,-0.6020599913279624,-0.5427,2.095169351431755,,1.0,1.0,1.0
OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,4.62,4.82,1.2304489213782739,1.0413926851582251,0.3424226808222063,-0.4814860601221125,-0.6777807052660807,-0.026872146400301365,0.9294189257142927,1.8260748027008264,2.380211241711606,2.499687082618404,0.14,0.35,1.02,1.82,2.04,1.38,0.44,-0.46,-1.0,-1.13,1.0934216851622351,0.5734,1.8129133566428555,,1.0,1.0,1.0
OC(=O)CCc1cc(I)c(Oc2ccc(O)cc2)c(I)c1,,4.54,-1.6989700043360187,-1.6989700043360187,-1.6989700043360187,-1.585026652029182,-1.1135092748275182,-0.25181197299379954,0.7481880270062004,1.5797835966168101,2.041392685158225,2.3979400086720375,3.82,3.82,3.81,3.71,3.24,2.36,1.39,0.54,0.09,-0.27,-2.159893905543242,,,,0.0,0.0,1.0
OC(=O)CCc1oc(c2ccccc2)c(n1)c3ccccc3,0.8,4.28,-1.0,-1.1739251972991736,-1.1739251972991736,-1.0,-0.3565473235138126,0.5797835966168101,1.505149978319906,2.255272505103306,2.513217600067939,2.550228353055094,2.96,3.13,3.12,2.95,2.32,1.39,0.43,-0.3,-0.56,-0.59,,-0.5255,2.2000292665537704,,1.0,1.0,1.0
OC(=O)CCn1c2CC[C@H](Cc2c3ccccc13)N[S](=O)(=O)c4ccc(F)cc4,-6.57,4.6,-2.207608310501746,-2.207608310501746,-2.1739251972991736,-2.1023729087095586,-1.6575773191777938,-0.769551078621726,0.17609125905568124,1.0413926851582251,1.462397997898956,1.5563025007672873,3.02,3.01,3.01,2.92,2.46,1.59,0.63,-0.23,-0.65,-0.74,-1.6439741428068773,,,,1.0,1.0,1.0
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,11.24,1.78,1.6989700043360187,1.2041199826559248,1.9822712330395684,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,-3.85,-3.53,-4.2,-5.23,-5.73,-6.08,-6.29,-6.33,-6.35,-6.44,0.9666109866819343,-0.5739,2.374748346010104,,1.0,1.0,1.0
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,11.24,1.48,1.9395192526186185,0.8750612633917001,1.5185139398778875,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,-4.95,-4.13,-4.78,-6.24,-6.91,-7.27,-7.35,-7.36,-7.37,-7.44,,,2.34143452457814,,0.0,1.0,1.0
OC(=O)CN1C(=O)[C@H](CCc2ccccc12)N[C@@H](CCc3ccccc3)C(O)=O,8.35,2.17,-2.2291479883578558,-2.8239087409443187,-2.8239087409443187,-2.2291479883578558,-1.2839966563652008,-0.28399665636520083,0.919078092376074,2.4771212547196626,2.9995654882259823,2.9995654882259823,2.22,2.62,2.61,2.11,1.63,1.49,1.28,0.73,0.34,0.26,-1.5451551399914898,,,,1.0,1.0,1.0
OC(=O)CN1C(=O)c2cccc3cccc(C1=O)c23,-2.68,3.61,-0.44369749923271273,-0.44369749923271273,-0.36653154442041347,0.07918124604762482,0.9493900066449128,1.9138138523837167,2.77232170672292,3.0,3.0,3.0,1.23,1.22,1.14,0.7,-0.17,-1.14,-2.0,-2.43,-2.51,-2.51,-1.2118316288588322,-0.5098,,,1.0,1.0,1.0
OC(=O)CNC[P](O)(O)=O,10.3,1.22,2.0791812460476247,1.9777236052888478,2.670245853074124,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,-2.35,-2.3,-2.83,-3.17,-3.26,-3.52,-4.0,-4.21,-4.35,-4.8,1.0293837776852097,-0.6816,2.2776092143040914,,1.0,1.0,1.0
OC(=O)COC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-2.85,2.6,-2.275724130399211,-2.193820026016113,-1.744727494896694,-0.8860566476931632,0.07918124604762482,0.9493900066449128,1.380211241711606,1.4471580313422192,1.462397997898956,1.462397997898956,3.8,3.71,3.26,2.39,1.42,0.56,0.14,0.07,0.06,0.06,,,2.1789769472931693,,1.0,1.0,1.0
OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,6.71,3.46,2.9995654882259823,2.0791812460476247,0.9684829485539351,0.5440680443502757,0.4623979978989561,0.5185139398778874,0.8692317197309762,1.6720978579357175,2.6503075231319366,2.9995654882259823,-2.24,-1.7,-1.19,-0.89,-0.84,-0.89,-1.21,-1.8,-2.08,-2.13,-0.9956786262173574,-0.5879,2.0511525224473814,2.7340794072805945,1.0,1.0,1.0
OC(=O)COCCN1CCN(CC1)[C@H](c2ccccc2)c3ccc(Cl)cc3,6.71,3.46,2.9995654882259823,2.0791812460476247,0.9684829485539351,0.5440680443502757,0.4623979978989561,0.5185139398778874,0.8692317197309762,1.6720978579357175,2.6503075231319366,2.9995654882259823,-2.24,-1.7,-1.19,-0.89,-0.84,-0.89,-1.21,-1.8,-2.08,-2.13,-1.1817741063860445,,2.31492005599242,2.7340794072805945,1.0,1.0,1.0
OC(=O)CO[P](O)(O)=O,,1.42,2.8948696567452528,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.19,-3.78,-5.0,-6.72,-7.73,-7.94,-8.39,-8.73,-8.79,-8.8,1.2648178230095364,-0.761,,,1.0,0.0,1.0
OC(=O)COc1ccc(c(Cl)c1Cl)C(=O)c2sccc2,,2.79,-1.9208187539523751,-1.853871964321762,-1.5228787452803376,-0.6989700043360187,0.2787536009528289,1.1760912590556813,1.6989700043360187,1.7993405494535817,1.8195439355418688,1.8195439355418688,3.03,2.98,2.62,1.81,0.84,-0.06,-0.58,-0.7,-0.71,-0.71,-2.595166283380062,-0.5564,2.173186268412274,,1.0,0.0,1.0
OC(=O)CS,,3.73,1.7993405494535817,1.8129133566428555,1.954242509439325,2.5289167002776547,3.0,3.0,3.0,3.0,3.0,3.0,0.14,0.12,-0.02,-0.6,-1.52,-2.48,-3.26,-3.56,-3.63,-3.8,1.354108439147401,,,,1.0,0.0,1.0
OC(=O)CSC(SCC(O)=O)SCC(O)=O,,3.01,1.0791812460476249,1.1139433523068367,1.4313637641589874,2.916453948549925,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.64,2.6,2.28,0.79,-1.83,-3.06,-3.1,-3.11,-3.11,-3.11,0.15836249209524964,,,,1.0,0.0,1.0
OC(=O)CSCC(=O)NC1CCSC1=O,-1.2,3.64,-0.045757490560675115,-0.045757490560675115,0.04139268515822508,0.47712125471966244,1.3617278360175928,2.322219294733919,3.0,3.0,3.0,3.0,0.48,0.47,0.39,-0.06,-0.93,-1.89,-2.75,-3.18,-3.26,-3.27,0.6857417386022636,-0.7045,,,1.0,1.0,1.0
OC(=O)Cc1cc(O)ccc1O,,4.09,1.4771212547196624,1.505149978319906,1.5440680443502757,1.8388490907372552,2.617000341120899,3.0,3.0,3.0,3.0,3.0,0.66,0.66,0.61,0.31,-0.46,-1.43,-2.35,-2.93,-3.08,-3.21,0.9084850188786497,-0.6399,,,1.0,0.0,1.0
OC(=O)Cc1ccc(OCC=C)c(Cl)c1,,4.26,-0.3187587626244128,-0.3187587626244128,-0.3010299956639812,-0.1366771398795441,0.4623979978989561,1.3979400086720377,2.367355921026019,3.0,3.0,3.0,2.39,2.39,2.37,2.21,1.58,0.65,-0.3,-1.05,-1.31,-1.35,-0.5406075122407692,,,,1.0,0.0,1.0
OC(=O)Cc1ccc(cc1)c2ccccc2,,4.29,-0.769551078621726,-0.769551078621726,-0.744727494896694,-0.6020599913279624,0.0,0.9395192526186185,1.9084850188786497,2.658964842664435,2.9355072658247128,2.9763499790032735,3.26,3.26,3.24,3.08,2.47,1.55,0.59,-0.17,-0.45,-0.49,-1.4294570601181025,0.867,,,1.0,0.0,1.0
OC(=O)Cc1cccc2ccccc12,,4.3,-0.585026652029182,-0.585026652029182,-0.5528419686577808,-0.4089353929735008,0.2041199826559248,1.1139433523068367,2.0791812460476247,2.843855422623161,3.0,3.0,2.53,2.53,2.51,2.35,1.75,0.82,-0.14,-0.9,-1.17,-1.22,-0.37675070960209955,0.8528,2.130333768495006,,1.0,0.0,1.0
OC(=O)Cc1ccccc1,,4.3,0.8325089127062363,0.8388490907372553,0.8573324964312685,1.0,1.6127838567197355,2.5440680443502757,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,1.34,1.34,1.32,1.17,0.56,-0.36,-1.32,-2.08,-2.36,-2.4,0.557507201905658,,,,1.0,0.0,1.0
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-2.26,4.18,-2.42021640338319,-2.42021640338319,-2.3872161432802645,-2.1870866433571443,-1.5228787452803376,-0.585026652029182,0.36172783601759284,1.0791812460476249,1.3010299956639813,1.3424226808222062,4.55,4.55,4.52,4.33,3.66,2.72,1.77,1.06,0.83,0.8,-2.625251653989896,0.8867,2.4533183400470375,,1.0,1.0,1.0
OC(=O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3,1.23,3.89,-2.4436974992327127,-2.795880017344075,-2.8239087409443187,-2.5528419686577806,-1.7695510786217261,-0.8239087409443188,0.11394335230683679,0.6901960800285137,0.8388490907372553,0.8633228601204559,4.59,4.96,4.99,4.7,3.93,2.97,2.05,1.46,1.32,1.3,-2.8664610916297826,,,,1.0,1.0,1.0
OC(=O)[C@@H]1CCC[C@@H]2SCC[C@H](NC(=O)[C@@H](S)Cc3ccccc3)C(=O)N12,-1.26,3.44,-2.0,-1.958607314841775,-1.8239087409443189,-1.2441251443275085,-0.3098039199714863,0.6532125137753437,1.4313637641589874,1.8920946026904804,2.462397997898956,2.9595183769729982,4.81,4.79,4.64,4.05,3.12,2.16,1.37,0.93,0.35,-0.15,-1.114073660198569,-0.7793,,,1.0,1.0,1.0
OC(=O)c1c(C(O)=O)c(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,,1.15,0.5314789170422551,1.462397997898956,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,0.54,-0.38,-2.28,-4.11,-4.82,-5.56,-6.4,-7.09,-7.32,-7.36,-0.6903698325741012,0.6567,,,0.0,0.0,1.0
OC(=O)c1c(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,-2.32,0.91,-3.3979400086720375,-2.070581074285707,-0.3187587626244128,0.25527250510330607,0.2787536009528289,0.2787536009528289,0.2787536009528289,0.2787536009528289,0.2787536009528289,0.2787536009528289,4.65,3.32,1.57,0.97,0.95,0.95,0.95,0.95,0.95,0.95,-0.3372421683184259,-0.6235,2.4871383754771865,,0.0,1.0,1.0
OC(=O)c1c(I)cc(I)c(NC(=O)CCOCCOCCOCCOCCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,-2.36,0.9,-2.0087739243075053,-0.6575773191777937,1.0791812460476249,1.6532125137753437,1.6812412373755872,1.6812412373755872,1.6812412373755872,1.6812412373755872,1.6812412373755872,1.6901960800285136,3.28,1.94,0.2,-0.38,-0.4,-0.4,-0.4,-0.4,-0.4,-0.41,-2.5466816599529625,,,,0.0,1.0,1.0
OC(=O)c1c(I)cc(I)c(NC(=O)COCCOCCOCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,-2.44,0.88,-2.221848749616356,-0.8860566476931632,0.8692317197309762,1.4313637641589874,1.4471580313422192,1.4471580313422192,1.4471580313422192,1.4471580313422192,1.4471580313422192,1.4771212547196624,3.84,2.49,0.75,0.19,0.17,0.17,0.17,0.17,0.17,0.14,-2.3279021420642825,,,,0.0,1.0,1.0
OC(=O)c1c(O)c(nc2ccccc12)c3ccccc3,4.24,0.55,-1.6989700043360187,-1.7212463990471711,-1.6989700043360187,-1.431798275933005,-0.6989700043360187,0.2304489213782739,0.9684829485539351,1.3010299956639813,1.724275869600789,2.146128035678238,3.05,3.06,3.03,2.79,2.25,1.95,1.89,1.8,1.42,1.02,-1.0710923097560474,,,,1.0,1.0,1.0
OC(=O)c1cc(I)cc(I)c1O,,2.07,-0.3279021420642826,0.2787536009528289,1.2041199826559248,2.0791812460476247,2.531478917042255,2.611723308007342,2.6242820958356683,2.6283889300503116,2.6473829701146196,2.8109042806687006,4.55,3.93,3.01,2.14,1.69,1.6,1.59,1.58,1.56,1.4,-0.8096683018297085,0.8475,,,1.0,0.0,1.0
OC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,,1.93,-2.769551078621726,-2.494850021680094,-1.7212463990471711,-0.7958800173440752,-0.026872146400301365,0.2787536009528289,0.3222192947339193,0.3222192947339193,0.3222192947339193,0.3222192947339193,3.73,3.44,2.67,1.74,0.97,0.67,0.63,0.63,0.62,0.62,-3.0695604052333,-0.5183,,,1.0,0.0,1.0
OC(=O)c1cc(ccc1O)c2ccc(F)cc2F,,2.94,-1.5528419686577808,-1.3187587626244128,-0.6020599913279624,0.3222192947339193,1.146128035678238,1.4771212547196624,1.5440680443502757,1.5440680443502757,1.5440680443502757,1.5440680443502757,3.62,3.37,2.65,1.72,0.91,0.57,0.51,0.5,0.5,0.49,-1.8386319977650252,0.8866,2.323252100171687,,1.0,0.0,1.0
OC(=O)c1cc(nc2ccccc12)c3ccccc3,5.01,0.96,-0.6020599913279624,-0.769551078621726,-0.769551078621726,-0.721246399047171,-0.37675070960209955,0.3979400086720376,1.1139433523068367,1.3424226808222062,1.3617278360175928,1.380211241711606,2.12,2.24,2.24,2.19,1.87,1.31,1.06,1.03,1.02,1.02,-1.449771646944906,,,,1.0,1.0,1.0
OC(=O)c1ccc(Cl)cc1,,3.97,-0.017728766960431602,-0.01322826573375516,0.04139268515822508,0.3010299956639812,1.0413926851582251,1.9822712330395684,2.7641761323903307,3.0,3.0,3.0,2.48,2.47,2.43,2.16,1.41,0.48,-0.31,-0.62,-0.67,-0.67,-1.1426675035687315,0.8776,2.385606273598312,,1.0,0.0,1.0
OC(=O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c3ccccc3)cc1,-2.12,4.27,-1.6989700043360187,-1.6989700043360187,-1.6777807052660807,-1.494850021680094,-0.8538719643217619,0.07918124604762482,0.9294189257142927,1.3617278360175928,1.4913616938342726,1.7853298350107671,2.94,2.94,2.92,2.74,2.11,1.18,0.32,-0.12,-0.25,-0.52,-2.3851027839668655,-0.7954,2.3820170425748683,,1.0,1.0,1.0
OC(=O)c1ccc(O)c(O)c1,,4.45,1.3424226808222062,1.3617278360175928,1.3617278360175928,1.568201724066995,2.2095150145426308,3.0,3.0,3.0,3.0,3.0,1.01,1.01,0.98,0.8,0.15,-0.78,-1.63,-2.1,-2.42,-2.91,1.0934216851622351,0.5553,,,1.0,0.0,1.0
OC(=O)c1ccc(O)cc1O,,3.32,1.0791812460476249,1.2304489213782739,1.8129133566428555,2.7151673578484576,3.0,3.0,3.0,3.0,3.0,3.0,1.75,1.61,1.04,0.13,-0.76,-1.26,-1.38,-1.43,-1.67,-2.15,0.761927838420529,0.7694,,,1.0,0.0,1.0
OC(=O)c1ccc2ccccc2n1,5.34,1.2,0.2304489213782739,0.04139268515822508,0.04139268515822508,0.07918124604762482,0.3222192947339193,1.0413926851582251,1.9637878273455553,2.6981005456233897,2.9542425094393248,2.9912260756924947,1.05,1.23,1.25,1.22,0.97,0.27,-0.5,-0.82,-0.88,-0.88,1.146128035678238,0.7708,2.1931245983544616,,1.0,1.0,1.0
OC(=O)c1ccccc1,,4.2,0.7323937598229685,0.7323937598229685,0.7558748556724915,0.9444826721501687,1.591064607026499,2.5171958979499744,3.0,3.0,3.0,3.0,1.56,1.56,1.53,1.35,0.7,-0.23,-1.08,-1.5,-1.58,-1.59,0.850033257689769,0.9187,2.0877814178095426,2.396548037987132,1.0,0.0,1.0
OC(=O)c1ccccc1C(=O)Nc2ccc(cc2)[S](=O)(=O)Nc3sccn3,1.77,3.4,-0.958607314841775,-1.5686362358410126,-1.6020599913279623,-1.0132282657337552,-0.09151498112135022,0.8129133566428556,1.4771212547196624,2.041392685158225,2.3010299956639813,2.342422680822206,-0.06,0.57,0.59,0.01,-0.91,-1.81,-2.48,-3.06,-3.31,-3.35,-1.7670038896078462,,,,1.0,1.0,1.0
OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-2.51,3.67,-2.2291479883578558,-2.2291479883578558,-2.154901959985743,-1.744727494896694,-0.8860566476931632,0.04139268515822508,0.7075701760979364,0.8808135922807914,0.9138138523837167,0.9138138523837167,5.22,5.21,5.14,4.72,3.87,2.95,2.29,2.1,2.07,2.07,-2.0414361167780326,0.7199,2.125481265700594,,1.0,1.0,1.0
OC(=O)c1ccccc1O,,3.01,0.8129133566428556,1.0,1.6720978579357175,2.595496221825574,3.0,3.0,3.0,3.0,3.0,3.0,1.98,1.79,1.13,0.2,-0.65,-1.06,-1.13,-1.14,-1.14,-1.14,0.35024801833416286,0.8867,2.1986570869544226,2.3242824552976926,1.0,0.0,1.0
OC(=O)c1ccccc1OC(=O)c2ccccc2O,,2.93,-1.4685210829577449,-1.408935392973501,-1.1135092748275182,-0.3372421683184259,0.6127838567197355,1.3617278360175928,1.6901960800285136,1.9822712330395684,2.4578818967339924,2.6503075231319366,2.75,2.7,2.4,1.62,0.68,-0.08,-0.4,-0.69,-1.17,-1.36,-0.6090648928966209,0.5186,2.167317334748176,,1.0,0.0,1.0
OC(=O)c1cccnc1,4.8,2.2,2.6190933306267428,1.8388490907372552,1.5185139398778875,1.5314789170422551,1.8808135922807914,2.7032913781186614,3.0,3.0,3.0,3.0,-1.95,-1.37,-1.08,-1.1,-1.44,-2.19,-2.76,-2.91,-2.93,-2.93,1.919601023784111,0.8701,2.3756636139608855,2.465977368285823,1.0,1.0,1.0
OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F,4.71,1.7,-0.721246399047171,-1.3187587626244128,-1.4685210829577449,-1.3979400086720375,-1.0177287669604316,-0.18708664335714442,0.7481880270062004,1.4913616938342726,1.7323937598229686,1.7481880270062005,2.35,2.78,2.91,2.86,2.49,1.79,1.39,1.32,1.31,1.31,-1.7212463990471711,0.5318,2.307496037913213,,1.0,1.0,1.0
OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c3ccccc13,-1.24,3.0,-2.6989700043360187,-2.677780705266081,-2.5228787452803374,-1.9208187539523751,-1.0,-0.11350927482751812,0.3424226808222063,0.43136376415898736,0.4471580313422192,0.4471580313422192,4.62,4.61,4.45,3.83,2.91,2.04,1.59,1.49,1.48,1.48,-2.0438315695246367,0.5242,2.315970345456918,,1.0,1.0,1.0
OC(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C[S](O)(=O)=O)c4ccccc4,0.4,-1.23,0.7075701760979364,1.6020599913279623,2.795184589682424,2.999130541287371,2.999130541287371,2.999130541287371,2.999130541287371,2.999130541287371,2.999130541287371,2.999130541287371,-3.87,-4.77,-5.94,-6.79,-7.01,-7.04,-7.04,-7.04,-7.04,-7.04,-0.04817696468408802,-0.6466,,,0.0,1.0,1.0
OC(C(O)=O)c1ccccc1,,3.41,1.6334684555795864,1.6720978579357175,1.9444826721501687,2.7101173651118162,3.0,3.0,3.0,3.0,3.0,3.0,0.54,0.5,0.22,-0.54,-1.5,-2.42,-3.02,-3.18,-3.2,-3.2,1.2253092817258628,,,,1.0,0.0,1.0
OC(C(O)C1CO1)C2CO2,,13.53,1.9493900066449128,1.9493900066449128,1.9493900066449128,1.9493900066449128,1.9493900066449128,1.9493900066449128,1.9493900066449128,1.9493900066449128,1.9493900066449128,1.9493900066449128,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,3.0,,,,1.0,0.0,1.0
OC(C1CCCCN1)c2cc(nc3c2cccc3C(F)(F)F)C(F)(F)F,9.24,12.81,2.4471580313422194,2.4471580313422194,2.4471580313422194,2.4471580313422194,2.4149733479708178,2.146128035678238,1.414973347970818,0.4913616938342727,-0.27572413039921095,-0.6020599913279624,-0.9,-0.9,-0.9,-0.9,-0.86,-0.61,0.13,1.06,1.84,2.14,0.6989700043360189,-0.5753,,,1.0,1.0,1.0
OC(CC(O)/C=C/c1c(nc2ccccc2c1c3ccc(F)cc3)C4CC4)CC(O)=O,4.68,4.24,0.146128035678238,-0.05060999335508721,-0.6989700043360187,-1.3767507096020994,-1.2596373105057561,-0.46852108295774486,0.4623979978989561,1.1760912590556813,1.3979400086720377,1.4313637641589874,-0.55,-0.35,0.29,0.95,0.86,0.06,-0.87,-1.57,-1.8,-1.83,,0.5135,,,1.0,1.0,1.0
OC(CC(c1sc(Cl)cc1)C2=C(O)Oc3ccccc3C2=O)c4ccc(Cl)cc4,,4.5,-4.200659450546418,-4.200659450546418,-4.200659450546418,-4.0915149811213505,-3.5850266520291822,-2.6989700043360187,-1.744727494896694,-1.0087739243075051,-0.744727494896694,-0.6989700043360187,5.55,5.55,5.53,5.43,4.93,4.04,3.09,2.35,2.09,2.05,-3.2358238676096693,,,,1.0,0.0,1.0
OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3,9.74,13.54,2.503790683057181,2.503790683057181,2.503790683057181,2.503790683057181,2.4955443375464483,2.4149733479708178,1.9822712330395684,1.1139433523068367,0.2041199826559248,-0.3979400086720376,0.03,0.03,0.03,0.03,0.04,0.12,0.55,1.41,2.33,2.94,-2.2313618987523856,0.6951,2.3283796034387376,,1.0,1.0,1.0
OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3,10.49,14.21,2.4149733479708178,2.4149733479708178,2.4149733479708178,2.4149733479708178,2.4149733479708178,2.3979400086720375,2.255272505103306,1.6901960800285136,0.7781512503836436,-0.09691001300805639,0.76,0.76,0.76,0.76,0.77,0.78,0.92,1.49,2.4,3.27,,0.6388,1.9344984512435677,,1.0,1.0,1.0
OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4,9.26,14.05,1.6434526764861874,1.6434526764861874,1.6434526764861874,1.6434526764861874,1.6020599913279623,1.3979400086720377,0.724275869600789,-0.18708664335714442,-1.0132282657337552,-1.3979400086720375,1.17,1.17,1.17,1.17,1.19,1.39,2.06,2.99,3.82,4.19,-1.6003262785189618,0.6422,2.0569048513364727,,1.0,1.0,1.0
OC(CCN1CCCCC1)(C2CCCC2)c3ccccc3,9.33,14.4,2.4149733479708178,2.4149733479708178,2.4149733479708178,2.4149733479708178,2.3979400086720375,2.230448921378274,1.6020599913279623,0.6627578316815741,-0.1804560644581313,-0.585026652029182,0.76,0.76,0.76,0.77,0.79,0.96,1.59,2.52,3.36,3.78,-2.0414361167780326,0.6502,2.0511525224473814,,1.0,1.0,1.0
OC(CCN1CCCCC1)(C2CCCCC2)c3ccccc3,9.31,14.31,2.230448921378274,2.230448921378274,2.230448921378274,2.230448921378274,2.2041199826559246,2.041392685158225,1.380211241711606,0.4623979978989561,-0.37675070960209955,-0.7958800173440752,1.29,1.29,1.29,1.29,1.32,1.5,2.14,3.06,3.9,4.31,-2.503070351926785,0.6707,2.412460547429961,,1.0,1.0,1.0
OC(CCN1CCCCC1)(c2ccccc2)c3ccccc3,9.13,13.49,2.5599066250361124,2.5599066250361124,2.5599066250361124,2.5563025007672873,2.5237464668115646,2.278753600952829,1.5440680443502757,0.6127838567197355,-0.16749108729376366,-0.494850021680094,0.25,0.25,0.25,0.25,0.29,0.53,1.25,2.19,2.98,3.29,-1.7166987712964503,,,,1.0,1.0,1.0
OC(CNCCCCCCNCC(O)c1ccc(O)c(O)c1)c2ccc(O)c(O)c2,9.36,9.46,3.0,3.0,3.0,3.0,3.0,3.0,1.3979400086720377,-0.5086383061657274,-1.8239087409443189,-1.494850021680094,-3.85,-3.85,-3.85,-3.85,-3.85,-3.84,-3.63,-2.21,-0.91,-1.25,-0.7011469235902933,,2.3521825181113627,,0.0,1.0,1.0
OC(CNCCNC(=O)Cc1ccc(O)cc1)COc2ccccc2C#N,8.38,9.87,3.0,3.0,3.0,3.0,2.9020028913507296,2.230448921378274,1.3010299956639813,0.47712125471966244,0.146128035678238,0.3979400086720376,-2.0,-2.0,-2.0,-1.97,-1.79,-1.14,-0.22,0.61,0.96,0.68,-1.212539525481585,,,,1.0,1.0,1.0
